doc_id,help,knowledge,punctuality,rating,review,staff
100098,5.0,5.0,5.0,5.0,"Great Doctor, my children make the fourth generation of my family to be seen by Dr.Sturm. He treated my parents like they were his own.Kind compassionate, and very knowledgeable. GOD BLESS DR.STURM.",5.0
100098,5.0,5.0,5.0,5.0,Wonderful Dr. Very caring. Has excellent knowledge on every issue I spoke to him amount. Takes his time and makes sure you understand what he is telling you. He is very through checking everything you from head to toes. The best Dr. I have seen.,5.0
100098,5.0,5.0,5.0,5.0,This is a great physician. Everybody should have such an excellent doctor.,5.0
100098,5.0,5.0,4.0,4.75,Dr. Sturm is an excellent physician. His staff is always courteous and efficient. He's an excellent listener and a true professional.,5.0
100098,5.0,5.0,5.0,5.0,"The most helpful, timely, kind doctor I've ever visited. He really made an effort to make me feel like I was all that mattered to him when I was with him, making sure I understood everything and had all my questions answered.",5.0
100098,5.0,5.0,4.0,4.67,"The best doctor I have ever been to! Very thorough,very kind,listens to you! Never in a rush--you are not a number or a $ sign to him. Wonderful doctor. Can't say enough good things. Always right on the money with his diagnoses and always get proper treatment. Not afraid to refer you out if you need to see specialist. Great Doctor!!!",0.0
1000988,2.0,3.0,3.0,2.75,This doctor does not believe in fibromyalgia so watch about that if you have it. He also did not listen to another patient who said that enema before colonoscopy had not worked night before. The patient woke in recovery with photo of poo in his intestines like it was his fault....they were humiliated and very upset. what kind of doctor first does not listen when a patient tries to say look i don't think i am ready for procedure....then tries to shame them? not a professional one! so be cautious..He gave me one and it was fine..but i have opposite problem as the other person.,3.0
100100,5.0,5.0,5.0,5.0,"Dr. Windholz is a excellent physician. He cared for me through both of my pregnancies, and delivered both of my sons, who are now 5 and 7. He has a excellent bedside manner, he is very knowledgeable. I am very confident in his expertise. I would highly recommend him.",5.0
100100,5.0,5.0,4.0,4.75,"Dr. Windholz is one of the most caring doctors I've seen. His staff are always very nice. I am able to get in for appointments quickly, even same day most times.",5.0
100100,2.0,2.0,3.0,2.75,"Was a very caring doctor when i first started going to him,something has changed him for the worse now,please bring back the old dr windholz, there is more to my store but i wont go into it!",4.0
100100,1.0,1.0,3.0,2.5,"Was very caring earlier in his practice, but not any longer.",5.0
100100,5.0,4.0,5.0,4.75,He's been our family physician for eighteen years and is always helpful and listens to whatever is wrong with us.,5.0
100100,5.0,5.0,5.0,5.0,"Dr. Windholz has been our family doctor for over 20 years. My wife and I have four daughters, so we have had many instances to use him as they grew from toddlers to adults. He is fantastic in every way. He carefully considers symptoms and recommends the most sensible solution by taking it a step at a time. Many times, he can solve the problem over the phone without forcing you to come in to see him. He has never been wrong and his demeanor with patients is spectacular in every way. He is very intelligent from a medical standpoint and appears to keep up on the latest technologies and medical information. The best general practitioner I know. He is also held in very high regard by specialists and other doctors. My brother is an anesthesiologist and knows who all the good specialists are in Wichita and invariably, when I ask him who is the best for a specific need, it turns out that that is who Windholz ended up sending us to.",5.0
100100,5.0,4.0,5.0,4.67,"Through his ""right hand"" nurse, Noni, who has been with him since he began his practice years ago, he is very attainable. Patient visits are comfortable, relaxed, and he listens well before answering or suggesting. Doctor and staff are kind and considerate. When I contracted Hepatitis A, we were out of town and my husband rushed me to a hospital because I was extremely weak and my complexion and eyes were turning yellow-orange. The Immediate Care Physician said he believed I just had the flu. Fred called Dr. Windholz, who saw me at his office the next morning and he recognized I was in trouble. I feel confident of his ability to see me through whatever comes.",0.0
1001041,5.0,5.0,5.0,5.0,Dr Robertson has been my personal physican for the past ten years. I find him to be progressive in his approach to medicine and keeps abreast of new and innovative therapies. He allows me to be in charge of my health while giving me direction on new things developing in health care. He is an awesome doctor!,5.0
100106,5.0,5.0,5.0,4.5,"She is amazing. She attended the birth of my child and performed a surgery on me, she is amazing, a wonderful, skilled surgeon, and kind, intelligent and sensitive doctor. I feel privileged to have been her patient. She is among the best. The phone situation at ITahca OBGYN, however, is among the worst, no one ever answer the phone and it is nearly impossible to talk to someone who is nice.",3.0
100106,5.0,5.0,5.0,5.0,I have not yet seen Dr. Georgeson in Ithaca...Im or was a pt of hers at FOX. I am actually trying to make sure this is the same doctor because if so I am going to make an appointment and travel to Itaca to have her as a ob gyn again I loved loved her. She was very knowledgeable and laid back did not make you feel judged or uncomfortable in anyway. Although she did not deliver either of my children...kids they come when they are ready not when your doctor is on call lol I was very very please with the care she gave me throughout my pregnancies. And I believe she is very worth taking the drive to Itaca for :),5.0
100106,5.0,5.0,5.0,5.0,"She is the most thoughtful, sensitive physician I have ever met. Despite all the pressures on doctors now to rush through appointments and delegate their communications to staff members, she persists in listening carefully, expressing concern, returning phone calls personally, and being a very genuine human being. BRAVA!",5.0
100106,5.0,5.0,5.0,4.5,"Dr. Georgeson is great! Low key--lets you decide what type of birth you want, and goes with that unless intervention is necessary. The nurses at the hospital push interventions more though, beware of that! She has a great bedside manner--always lets the patient know before she touches you, describes each action during an exam, etc. She's been my doctor for 7 years and delivered both my kids. Love her!",3.0
10011,4.0,4.0,5.0,4.5,I just recently started taking my kids here he's a great doctor but I did some research and he was arrested in 2012 for assault on a child???,5.0
10011,5.0,5.0,5.0,5.0,"We have taken our three sons to Dr. Ted for 4 years now, He and his entire staff are wonderful! I would recommend him to anyone looking for a great doctor for their children.",5.0
10011,5.0,5.0,4.0,4.5,"I took my 4 year old who had been complaining of heart pain. He listened closely to her heart and asked her questions about it. He was sure nothing was wrong with her heart, but went ahead and ordered an EKG anyway to be sure. Luckily, everything turned out perfectly and it was just a growing pain.",4.0
10011,1.0,2.0,3.0,2.25,"Took my new baby in just 3 days after being born. Dr K insisted that she needed to be on formula right away. Being a first time parent, I was scared something I was doing was wrong because he said she wasn't eating enough. Little did I know then that it takes a few days for a woman's full milk supply to come in and therefore everything was going okay. We went for 3 visits, and he never spent much time actually examining her, or giving me education for the questions I had. Definitely would not recommend this Dr.",3.0
10011,5.0,5.0,5.0,5.0,"Dr. Kaltenbach is by far THE BEST pediatrician my children have seen. After moving to the Tulsa area when my oldest (now 7) was 18 months old, we extensively researched pediatricians and saw more than a few of 'top' doctors in town. Unfortunately, we were never completely satisfied with the quality of care we received and usually ended up feeling like just another patient. Then we found Dr. Ted on TV--he was Channel 6 Pediatrician On Call for many years. He loves and is concerned about my children as if they are his own. He makes himself available day or night, weekend or holiday. He is extremely knowledgable and very experienced, but not at all pretentious. He goes out of his way to assure parents understand their child's health. We've had to be referred out to specialists, and he has always made sure my kids were seen by only the best. We absolutely love him and his amazing staff! I only wish I would have found him before all the other duds we tried.",5.0
10011,5.0,5.0,5.0,5.0,He is the best we owe him the world he saved or son .at or sons 5yr old check up he is the one that thought something was wrong and with lots of testing we found out or son has cancer .He is doing good and we owe it to him for that......,5.0
10011,5.0,5.0,5.0,5.0,My son is only 7 months so I havent known Dr K long but we love him. Very nice and compassionate. He listens to you and trusts your motherly instincts. He let's you figure some of it out on your own with some professional friendly guidance. He wants what's best for baby AND parents. He talks to you and the babies like a friend not a superior. Would recommend to anyone and everyone!!!!,5.0
10011,5.0,5.0,5.0,5.0,"I'VE KNOWN DR TED FOR YEARS FROM ST JOHNS. MY GRANDSONS GO TO HIM. HE IS FRIENDLY, VERY GOOD WITH THE BOYS. THEY ARE NOT AFRAID TO GO TO DR WHEN SICK. THE STAFF IS AWESOME. IT IS VERY HARD TO FIND A DR WHO REALLY CARES. HE IS ONE OF A FEW ELITE",5.0
10011,5.0,5.0,5.0,5.0,Excellent doctor. My children love going to him. He has been right on the money every time my children were sick or need emergency medicine. Very good bedside manner and very professional.,5.0
10011,5.0,5.0,5.0,5.0,"Dr. K is my son & daughter's Pediatrician. We have seen him for 10 years. He has been through 2 sets of ear tubes with my daughter, 1 set of tubes with my son, pneumonia, RSV, diaper rash, strep throat, and even an ER visit when my daughter swallowed her earring (don't ask - LOL). He has returned my call at home at least 3 times through the years and his staff has called me on several occasions after talking with him. His interaction with my children is unequaled. He is also very personanable and knowledgeable to talk to. I do not believe there is any better Pediatrician. I highly recommend this doctor!",5.0
10011,5.0,5.0,5.0,5.0,Dr K has been My son Dr from birth he is 11 we love him . My son thinks he is great. he always just comes in & sets down with my son like they are just buddys,5.0
10011,5.0,5.0,5.0,5.0,"Dr. K trusts my instint as a mom. He listens to what I say and responds with compassion. He began his professional life as a pharmacist, so he is also very knowledgeable about prescriptions (and you can actually read his writing!) A very intelligent man with a love for children that is unequalled.",0.0
10011,5.0,5.0,5.0,5.0,he is wonderful. we wouldnt even consider another dr. for our little ones. he treats our boys as if they were his own.,0.0
10011,5.0,5.0,5.0,5.0,My kids have been seeing Dr. Kaltenbach for 9 years. He has always been great with my kids and me. Can't say enough nice things about him!,0.0
10011,5.0,5.0,5.0,5.0,"Excellent experience in office with a sick child - spent a lot of time with patient, was very thorough and explained things to parents well",0.0
10011,5.0,5.0,5.0,5.0,oh yes very helpful has great interpersonal skills with the mommies,0.0
10011,4.0,3.0,5.0,4.0,,0.0
10011,5.0,5.0,5.0,5.0,Very focused on the patient & always listens to everything the child has to say. Deals with events & communicates to the child on his/her level. Treays the child as if were his own.,0.0
100118,1.0,1.0,3.0,2.0,This doctor was in a hurry. He didn't answer any of my questions and he wasn't very friendly. I had 3 visits with him before I gave up in disgust. I didn't know any more about my condition after the 3 visits than I did before I ever saw him. What a waste of my money and time.,3.0
100118,1.0,2.0,3.0,2.0,"I have had 5 appointments with this doctor. He comes off as arrogant and unconcerned, totally disconnected from you and your concerns. when I announced another doctor had just diagnosed me with a genetic blood disorder, one that had killed my mother he said ""don't worry about it,thats no big deal"" and did not even mention it again. I had the feeling at every visit that he had something much more interesting to get to and could not wait to get out of the room. every rushed visit ended the same way, him making an excuse to leave the room usually ""I'm going to make copy's and be right back"" Then a nurse comes in and politely gives me the bill and pushes you toward the very nice cashier. I have been trying to get a refill for a month, seems it is to hard for them to call my insurance carrier to order a 3 mo supply. I am done with this guy!",2.0
100118,1.0,1.0,1.0,1.0,"Nasty, toxic person. He turned his back on me and stepped outside room DURING my appointment and apparently did not care that I could HEAR HIM going on an awful tyraid about one of his other patients. There is nothing HEALING about this guy. Also, he instructed his assistant to extract CASH ONLY from me---she insisted I go outside building to an ATM machine and bring her back CASH. AVOID THIS WASTE DUMP OF A HATEFUL DOCTOR!!!",0.0
1001198,5.0,5.0,5.0,5.0,"He is very skilled and very knowledgable. In addition to being a very respected heart surgeon, He specializes in preventing serious heart,autoimmune disease and other disease thru diet and supplements based on cutting edge research. We have gone to him for a year and one half with terrific results in our health. His staff appear to be fully aligned to his medical philosophy. He is a published author and has several helpful websites and blogs.",5.0
10012,2.0,1.0,1.0,1.75,"didn't diognised me properly,took an ultrasound, and lost my results. Then told me not to worry about my symptoms and that everything was ok. i went for a second opinion... found out I had a heart problem, and that I need to stay on medication to keep it from getting any wrose",3.0
10012,3.0,3.0,3.0,3.0,You have to wait a long time before you are seen.,0.0
100120,1.0,2.0,3.0,2.25,"Although Dr Taube has extensive knowledge to draw on , her attitude over the years has changed from being inquisitive & helpful to arrogant & condescending. She is so driven to prove her theories are correct that she no longer listens openly. Dr. Taube incorrectly diagnosed 3 separate health issues with me - after the last one I knew it was time to change. All of these conditions were treatable and immediately corrected once I was connected with a sports medicine Dr who actually listened & asked questions before diagnosing. If what she is saying doesn't make sense, I encourage you to change sooner rather than later, as I suffered too long needlessly with symptoms because I trusted her & was being a ""good patient"".",3.0
100120,5.0,5.0,5.0,5.0,Dr. Taube has been my doctor for 13 years and I recommend her highly. Especially if you are a female athlete looking for a doctor that understands how health and wellness directly affect athletic performance. I have referred several female high school athletes to her and they have all appreciated her knowledge of athletic training and performance. She is not the kind of dr. who tells you what you want to hear...she tells you what you need to hear to take personal responsibility for your own health and wellness.,5.0
100120,1.0,1.0,2.0,1.25,"Discourteous staff, and Dr Taube seems rushed and like she doesn't care about your care. I would not go back to this clinic, or seek her out as a doctor",1.0
100120,5.0,5.0,4.0,4.75,Dr. Taube is amazing. She always takes as much time as I need- never rushes (which is why there may be a long wait- she takes time with her patients and it is very worth the wait!) She truly listens and understands- the best doctor I have ever seen!,5.0
100120,2.0,2.0,4.0,3.25,Dr. Taube is very nice and kind however I did not feel she really listened to what I was saying. I told her I was frustrated by not being able to lose weight and she told me not everyone is meant to be skinny. I told her I didn't want to be skinny I wanted to be in the normal range. I've told her I was very good at counting calories and her response was that it was just a matter of eating less than you are burning off. She told that my thyroid disease had nothing to do with it as it was regulated with the medication. In one year she changed my thyroid medication 4 times. The clinic states they have a nutritionist but I've never been recommended to one. She told me to add salt as I had low sodium levels. A nutritionist told me that it is not conclusive that table salt improves low sodium levels. At times I felt like she treated me as a child and that since she was the doctor I probably didn't know what I was talking aoout. After 3 years I'm looking for a new doctor.,5.0
100120,2.0,2.0,1.0,2.5,"Waited for an hour both times I saw her, incorrectly diagnosed from an x-ray, never bothered to call and tell me she was incorrect. Was not supportive nor helpful and in spite of making me wait an hour rushed me thru my appointment. Didn't feel like she was really listening to all of my symptoms, didn't ask a single question. When x-rays showed up took a quick look, handed out a diagnoses (which was wrong as indicated by the radiologist's notes) and considered it a done deal without really explaining to me what the issue is and what I can expect for treatment. Will be taking my health concerns elsewhere....",5.0
100120,5.0,5.0,4.0,4.75,"amazing Dr! she spends a great deal of time with her patients and is worth the wait. genuinely cares, very inspiring and extremely knowledgeable.",5.0
100120,5.0,5.0,5.0,5.0,Dr. Taube is extremely good and takes all the time needed to address my problems.,5.0
100120,5.0,5.0,5.0,5.0,Dr. Taube is probably the best doctor I have ever seen. She is very comprehensive and really listened to me and what my concerns were. She was very helpful and made me feel that she really cared and was going above and beyond. I would highly recommend Dr. Taube to anyone of my family and friends and actually already have! She is a wonderful physician with a great wealth of knowledge who truly cares about her patients.,5.0
100120,5.0,5.0,4.0,4.5,"I feel so lucky to have found such a wonderful Dr. I feel like Dr Taube really has taken the time to get to know me as a whole person.She is thorough, warm, and caring.",4.0
100120,5.0,5.0,5.0,5.0,"My friends think I am crazy because I actually look forward to seeing my doctor once a year. When I return from my check-up I feel rejuvinated and supported. If you want to be coddled Dr. Taube is not for you. She is very caring and supportive and empathetic but if you don't take responsibility for your health she doesn't accept whining. Talking about what can be done and offering solutions is her style. Besides getting great medical care, I feel that I have gained so much from Dr. Taube because she has always encouraged me to be my own best health advocate. I also appreciate Dr. Taube because she takes the time to really listen and never rushes through appointments. She acts like you are the most important person. I've been seeing her for about 10 years and can't imagine having anyone else as my doctor!",5.0
100120,5.0,5.0,4.0,4.5,"I think Dr. Taube is outstanding! Despite her busy schedule, she's very thorough, and I never get the impression that she's rushing through my appointment. She takes time to listen to you, understand your symptoms, run tests, and explain her diagnosis and available treatment options. If you want reliable information and advice about your healthcare, you would be fortunate to have Dr. Taube as your doctor. Her upbeat, caring personality also help to make me feel good about my office visits and the care I'm receiving.",4.0
100120,1.0,4.0,3.0,2.67,"Dr. Taube is a very poor doctor when it comes to being a professional. I had only seen her for a few visits, since she was a new doctor to me, and she was lacking empathy when it came to my health concern. She showed no care, and basically ridiculed me for what I was telling her that bothered me. I would NEVER recommend her to anyone because of the deflating atittude that she had when I was looking to her for good health care based on her being rated as one of the Top Doctors in the area.",0.0
1001208,5.0,5.0,5.0,5.0,"Dr. Isaacs takes all the time needed to answer any questions, and has a gentle manner. Highly recommended!",5.0
1001208,5.0,5.0,5.0,5.0,Excellent surgeon. Great bedside manner. He really cared about his patients.,5.0
1001208,5.0,5.0,5.0,4.75,Excellent care. Compassionate doctor. You can trust that you are in good hands. I have seen him several times.,4.0
1001208,2.0,3.0,3.0,2.75,On a gall bladder removal he says you won't hurt but Trust me You Will!,3.0
1001223,5.0,5.0,5.0,5.0,"Dr Dunn was the breast specialist leading my treatment team for stage 3 invasive ductal carcinoma and dcis. She really knows what she's doing. Her exams and inquiries are thorough. Her team is amazing - arranging for all tests and working to accommodate schedules. (You don't have to do any of that directly. It was awesome.) Dr Dunn was great at explaining what she'd found, what alternatives were available, and suggesting treatment options. She was open to what I wanted as the patient. Her surgical skills are excellent, and she makes sure the margins are clear and you won't come back. (I still get compliments from medical professionals on the minimal scars.) She continues to actively manage my follow-up 6 years later. I fully trust Dr Dunn and highly recommend her to anyone with breast cancer.",5.0
100123,5.0,5.0,5.0,5.0,"I've been going to Dr. Boule for almost 14 years, now, and I have found him to be very professional and knowlegable. I was terrified of going to the dentist before finding him--no worries about it now. He's very gentle and both he and his staff put me at ease. I've found the staff to be extremely helpful and caring,too. A really great dentist that both my kids and myself go to.",5.0
100123,5.0,5.0,5.0,5.0,"Dr. Boule is a fabulous dentist and kids absolutely love him. Friendly staff and great overall atmosphere. Small waiting area just for kids, which is extremely helpful. Would recommend highly!!!!",5.0
100123,5.0,5.0,5.0,5.0,"Having just moved to the area, a friend of mine recommended him. What a relief, after having come from a very up-tight, stuffy practice in Connecticut. Everyone was very helpful, on time (a big plus)and Mark really put me at ease. Thanks!",5.0
100123,3.0,3.0,3.0,2.75,"dr. boule is a great dentist - friendly, knowledgeable, thorough. this is the good news. bad news is the office atmosphere, and office staff, are terrible. there is absolutely no privacy - doors are left open to exam rooms and staff talk back and forth among one another so that everyone can hear (and see) everyone else's office visit. and the front office staff is terrible - not friendly nor helpful. dealing with anyone BUT dr. boule is an unpleasant experience. i probably won't be back.",2.0
100124,1.0,1.0,2.0,1.5,HORRIBLE TO DEAL WITH. Forced me to come back for checkups every 3-6 months before she would refill prescriptions I have been taking for years. Also questioned my personal life based on my sexual preference. Will not return.,2.0
100124,1.0,2.0,3.0,1.75,"I used Dr. Wesley for the first time as I had just moved to the area. I came in for my yearly physical which should have been covered under my insurance. While I was there, I asked her to refill two medications that I have been taking for years. She reluctantly did, but requested I come back in another 3-6 months for a check-up. When I got the bill, I realized they billed me $141 because I asked for those prescriptions - an extra 4 min out of the physical. I called and complained, but they would not budge on their billing stance. When I had the pharmacy contact Dr. Wesley after my refill for the prescriptions had ended, she again insisted I come in again before she would refill them. I'm not going to pay $141 to come in every 3 months and say, ""Yep, everything's good.""",1.0
100124,2.0,2.0,1.0,2.0,I was often met with discomort by Dr. Wesley due to my mental health label. She also would often just send me off to a specialist for a problem she ought to have been able to handle. She seemed to see my problems as her failure if she could not (fix me ).,3.0
100124,5.0,5.0,5.0,5.0,"Dr. Wesley is a professional and performed my exam in such a way that exhibited her knowledge. My appointment was handled in a timely, thorough and kind manner. Also Dr. Wesley showed compassion which I have found to be rare in the medical world.",5.0
100124,1.0,2.0,4.0,2.75,Dr. Wesley seemed unsure of her decisions and referred me to another doctor every time I had something slightly complicated. I will not be seeing her as a primary care doc. anymore.,4.0
100124,2.0,3.0,4.0,2.75,I would not recommend her. She was slow in her process and seemed unsure in her decision making. I'd look elsewhere for medical help.,2.0
1001245,5.0,5.0,5.0,5.0,This Dr. fixed my AAA with small incisions and I went home in two days!,5.0
100125,5.0,5.0,5.0,5.0,Caring and very detailed. Great dentist.,5.0
100125,2.0,2.0,4.0,2.67,"dr. kozlowski is an older dentist, with an older practice (picture musty-smelling office, bad paneling and art on the walls, highlights magazines in the waiting room) in cazenovia. went to him in october 2006-i'm new to the area- and was less then impressed. his hygenist had zero personality (tried to make small talk, smile, whatever, and she was mute), and he was perfunctory at best. i asked about in-office teeth whitening and he said that my teeth looked fine? i got the impression he was either uninterested or not up to date on newer dental technologies. won't be going back. husband found a dentist in manlius - mark boule - who he loves; i'll be going there.",0.0
100126,3.0,4.0,3.0,3.5,Some of the staff make comments about the patients that are not very complimentary. The office is small and everyone can hear including the patient. Doctor is fine.,4.0
100126,3.0,3.0,3.0,2.5,office staff is not nice they talk about other patients and employees when patients are around. not a friendly atmosphere.,1.0
100126,5.0,5.0,4.0,4.75,"Waited 25 minutes, but well worth the wait compared to other doctors I have seen.",5.0
100126,5.0,5.0,4.0,4.5,"Great office and bed side manner. Makes you feel as if you're his one and only patient even though that isn't the case. From what other patients have told me, he's that way with them,too.",4.0
100127,5.0,5.0,5.0,5.0,Dr. Tallery was extremely pleasant and knowledgeable. We were glad to have found him during this stressful time. He treated us with the utmost respect and took the time to explain everything to us.,0.0
100128,5.0,5.0,4.0,4.25,when my wife started to use Dr Neisenbaum I was present for the consultation and the Dr even asked me if I had questions . I found her helpful and inteligent .,3.0
100128,4.0,4.0,5.0,4.25,Very helpful and patient ... apologied for having me wait. Made me feel very at ease. I was recommended to her and I would recommend her to others.,4.0
100128,1.0,1.0,3.0,2.0,"I found her to be arrogant, and she could not help me. When I had pain, she could not find a problem and didn't offer any advise or refer me to someone else. She didn't know what was wrong - end of story. She also told me to get a breast reduction without any comments from me on the matter, I really don't need to hear that when I'm going in for another problem with a doctor I met only one time to make me feel worse.",3.0
100128,1.0,2.0,3.0,2.25,"Dr. Niesenbaum is incredibly rude and makes you feel very unwelcome. My husband and I both were very displeased with how she treated us. She pretty much laughed at my husband's question regarding the risk to the embryo of using birth control. I would not recommend anyone go to her. I don't think you will feel secure having her deliver your child or answer your questions. In addition, she laughed but after researching at the university the answer to my husband's question there are some very real risks. Again, very displeased with this doctor.",3.0
100128,5.0,5.0,4.0,4.75,"I usually go to Dr. Leiberman, but I had an emergency and I could not get an appointment with her. Instead I booked one with Dr. Niesenbaum. I was a little hesitant because I really like Dr. Leiberman and my gyno before her was terrible. I have to say that Dr. Niesenbaum treated me as if I was her own patient. She let me explain what had happened to me and then she explained to me what it was (pain associated with my ovulation) and even examined me. I would happily go back to Dr. Niesenbaum if I could not see Dr. Leiberman. I'm just sad that Dr. Niesenbaum does not deliver anymore.",5.0
100128,1.0,3.0,3.0,2.0,"please, please do not go to her...she is alarming rude, you feel as if any comment you make that you are wasting her time. It is as if she would rather tell you you're fine...just so she can be done with you. Told me I was fine...got second opinion and have mulitple ovarian cysts and elevated ca-125. Under close watch with a new doc who calls often to see how I am.",1.0
100128,1.0,1.0,1.0,1.0,"This doctor and her office staff are beyond awful. Dr. Niesenbaum was patronizing, dismissive, and incompetent. She didn't treat my infection or significant pain, insisted there was nothing wrong, and hung up on me when I politely questioned her opinion. I was shocked. I sought care elsewhere with very good results. The office further billed for money they were not entitled to, my insurance company helped with this but it was a long battle, and the office was impossible to get through to and very, very rude when I did manage to reach the right person.",1.0
100128,4.0,5.0,5.0,4.5,"sometimes difficult to get an appointment, but a great doctor. staff is very helpful. Dr. Niesenbaum is very knowledgeable and aware of what is going on--although not super warm and friendly, she is friendly enough and her ability makes up for it. was recommended to her by a friend, and i too would recommend her as well.",4.0
10013,5.0,5.0,5.0,5.0,,5.0
10013,5.0,5.0,5.0,5.0,"Dr. Katzenmeyer is easily the best Doctor I have ever had. Great attitude, easy to understand, takes the time to listen carefully, and never makes you feel like he's in a hurry.",5.0
10013,5.0,5.0,5.0,5.0,"Dr. K is very knowledgeable, open to discussion and has worked with me to find solutions for my problems. He has an excellent bedside manner. As registered nurse with a srong medical background, I need someone that works with me and not just tell me what to do based on his opinion. I have recommended him to many others.",5.0
10013,5.0,5.0,5.0,5.0,"Dr. Katzenmeyer is a good listener, compassionate, and an excellent physician. He takes time to make sure your concerns are answered and that you know the options for your continued care.",5.0
10013,5.0,5.0,4.0,4.75,"He's very honest, helpful, knowledgeable and easy to talk to. I've been going to him for about 2 years now and he's so far the best I've been to.",5.0
10013,5.0,5.0,5.0,5.0,"Wonderful, Helpful, has kept me out of the surgeon's office.",5.0
10013,5.0,5.0,5.0,5.0,Attended to my husbands injury with care and expertise and i would recommend him highly,0.0
100130,5.0,5.0,5.0,5.0,"Dr. Cole has been very helpful getting just the right meds for me without too much experimentation. He usually offers samples so you don't have to buy prescriptions that may or may not work. He has gone out of his way to get me what I need. I would highly recommend him. He does not take insurance, which is a downside. But I think its worth it in this case.",5.0
100130,5.0,5.0,4.0,4.67,"No one answers his phone, but he always calls back same day and in general is easy to get in touch with. Expensive private practice. Helpful with med samples.",0.0
1001306,5.0,5.0,5.0,5.0,"Dr. Max Lehfeldt is a perfectionist when it comes to his work. He is up to date with the newest and best techniques in cosmetic surgery. He has helped many cancer patients as well as reconstruction for many patients, like myself. I took a hard impact on my left breast causing my breast pocket to drop about an inch. I've learned to live with it until 6 months ago I started feeling a sharp stabbing pain in my breast and it was effecting my back as well. I decided it was time to get some help. After consulting with Dr. Lehfeldt, I decided to reduce my size from a C to B and because I have very little breast tissue he is able to take a little fat and inject it into my breast to create more tissue. On the day of surgery, I pointed out my spot where I would like to have him get the fat from for my breast. To my surprise Dr. Lehfeldt went beyond my expectations! He left me with an amazing stomach even though he was not expected to do that much work. Like I said, he is a PERFECTIONIST!",5.0
1001306,5.0,5.0,5.0,5.0,"Dr. Lehfeldt did an incredible job on my tummy tuck and breast lift/augmentation that coordinated with gyno surgery. He has an amazing bedside manner and is an incredibly skilled surgeon and artist & has far exceeded my expectations! My follow up care has been phenomenal & his staff is fantastic! I felt comfortable with him right away. His bedside manner is incomparable. You get the impression of him being very confident in his abilities, yet amazingly humble. He is friendly, honest, kind, genuine & sweet, yet is able to maintain a high level of professionalism. He is an incredibly skilled surgeon with vast experience. He took a lot of time to listen to me & my expectations & patiently explained what he could do for me along with risks & benefits. I highly recommend him for any plastic or reconstructive surgery. Dr. Lehfeldt is both meticulous and passionate about his work. He also has a MedSpa that has services such as laser hair removal, Latisse and skin care.",5.0
100133,1.0,2.0,1.0,1.5,Went to Dr Panuccio for 4 years and then she drpd me as a patient because she no longer took united Heathcare. Didn't even offer to let me pay cash. Made me csncel my appointment that I had scheduled. Office manager told me to write to United Healthcare snd complain about thier prices. I was also told they let alot of patients go for the same reason.They obviously don't care about their patients. If you are looking for a Dr. Don't go here over an hour wait to see the Dr.,2.0
100133,1.0,4.0,4.0,2.75,"I became a patient of this doctor then i was asked to do many tests to find out what i have. I had an attack went to the ER and called my supposed doctor to inform her of what happened. I was brushed off by the nurse. I asked to speak to the doctor and the nurse said the doctors doesn't speak to the patients on the phone. But i insisted on speaking to the doctor. The nurse came back and said the doctor said there is no reason for her to speak to me so the nurse made me an appointment to see the PA, not even the doctor. This was not acceptable. Looking for another doctor that cares about there patients. this is my health and apparently the doctor doesn't care.",2.0
100133,3.0,5.0,1.0,2.75,"Have been coming here for years but am looking for a new doctor. They Will not return calls. If they call a prescription infor you They will bill you $10 I have actually waited over an hour to be seen. I see why they want you to pay first,so you don't walk out. Have been trying for 2 weeks to get my diabetic medicine filled no luck Do not like going to new doctors but this has become ridiculous",2.0
100133,5.0,5.0,4.0,4.5,"Dr and her asst Steve are terrific, wait time can be too long. front office staf are friendly but could be more attentive",4.0
100133,3.0,3.0,2.0,2.5,"Difficult or impossible to make an appointment within a reasonable time, even if you are sick. Most appointments have to be at least 2 weeks out. I just had heart surgery and I can't get an appointment for follow-up for two weeks. Also her practice seems to be more concerned with money than anything else. She requires more office visits than needed, for example ""pre-physical appointments"" and refusing to allow blood to be drawn at a lab (even though she sends the blood drawn in her office to that lab for analysis). There is an attitude that if you don't like it find someone else. I feel my insurance company (and me) are being taken advantage of the way her office bills for services.",2.0
100133,5.0,5.0,1.0,3.5,"Steve Goldberg is probably the only reason I still go to this office. There has never been a single time I have been seen on time. Steve Goldberg, however, is the most thorough physician I have ever had and I would recommend him to any one.",3.0
100133,3.0,4.0,1.0,2.25,Excellant Dr. IF you can get in to see her. Spreads herself way too thin. Steve does ALL the work andhe is a P.A. Charged me $15 to call in a prescription refill that SHE prescribed. I have a new Dr,1.0
100133,1.0,3.0,2.0,1.75,"I used to see Dr. Panuccio. She referred me to a specialist who I saw for several years. When my issue was fully resolved I was referred back to Dr. Panuccio for follow up. I tried to make an appointment in March, 2010 and the soonest I could get in is August. They were unwilling to renew my prescriptions until my appointment which left me to find another physician. I will not be returning to Dr. Panuccio or recommend her to anyone.",1.0
100133,5.0,5.0,1.0,4.0,Dr. Panuccio is a terrific doctor. She listens to what you have to say and takes whatever time is necessary to take care of you. I think the reason she scores so low on punctuality is that she never rushes her patients. I would never hesitate to recommend her to anyone. She is a very knowledgeable and caring doctor.,5.0
